question_id,question,option_a,option_b,option_c,option_d,correct_answer,domain,topic,difficulty_level
FS_2281,What does `$project` stage do in a MongoDB aggregation pipeline?,Groups documents,"Specifies which fields to include, exclude, or transform in the output documents",Joins collections,Sorts documents,B,Full Stack MERN,Caching and Performance Optimization,53
FS_2282,Which technique avoids the N+1 query problem when fetching related MongoDB documents in a MERN API?,Using multiple sequential queries,Using `$lookup` in an aggregation or Mongoose's `.populate()` to batch-load related documents,Using N individual find queries,Denormalizing all data,B,Full Stack MERN,Caching and Performance Optimization,66
FS_2283,What does Redis `PIPELINE` (pipelining) accomplish?,Executing commands atomically,"Batching multiple commands in one network request, reducing round-trip latency",Enabling pub/sub,Clustering Redis nodes,B,Full Stack MERN,Caching and Performance Optimization,72
FS_2284,"In a race condition scenario where two requests simultaneously try to `GET` then `SET` an inventory counter, which Redis primitive prevents overselling?",Using sessions,Lua scripting or WATCH+MULTI+EXEC to make read-modify-write atomic,Using INCR with negative values,Using BRPOP,B,Full Stack MERN,Caching and Performance Optimization,58
FS_2285,Which MongoDB index feature allows queries on multiple fields with a defined field order?,Text index,Compound index,Sparse index,TTL index,B,Full Stack MERN,Caching and Performance Optimization,57
FS_2286,What is the purpose of MongoDB's `TTL index`?,Speeding up text search,"Automatically deleting documents after a specified time period (e.g., session tokens, logs)",Creating unique constraints,Enabling sharding,B,Full Stack MERN,Caching and Performance Optimization,75
FS_2287,"In Redis, `OBJECT ENCODING key` can return `ziplist` for a hash. What does this indicate?",The hash is corrupted,The hash uses a memory-efficient encoding because it has few fields and small values,The hash is read-only,The hash is sharded,B,Full Stack MERN,Caching and Performance Optimization,73
FS_2288,Which caching strategy updates the cache at the same time as the database write to keep them always consistent?,Cache-aside,Write-through,Write-behind,Read-through,B,Full Stack MERN,Caching and Performance Optimization,67
FS_2289,What does MongoDB's `explain('executionStats')` reveal that helps optimize queries?,Schema structure,Whether an index was used (IXSCAN vs COLLSCAN) and document examination stats,Collection size,Aggregation pipeline memory usage,B,Full Stack MERN,Caching and Performance Optimization,75
FS_2290,"In Redis Cluster, which algorithm determines which node stores a given key?",Round-robin,CRC16 hash of the key mapped to one of 16384 hash slots,Consistent hashing with virtual nodes,Random assignment,B,Full Stack MERN,Caching and Performance Optimization,66
FS_2291,What is the purpose of `SCAN` vs `KEYS *` in Redis for production use?,SCAN is slower,SCAN iterates keys without blocking the server; KEYS * blocks Redis for the full key scan,They are identical,KEYS * is safer,B,Full Stack MERN,Caching and Performance Optimization,71
FS_2292,Which MongoDB aggregation stage adds new fields to documents without replacing existing ones?,$project,$addFields,$set (alias for $addFields),Both B and C are correct,D,Full Stack MERN,Caching and Performance Optimization,72
FS_2293,What does `OBJECT FREQ key` in Redis (with LFU eviction policy) return?,The key's TTL,The frequency counter used by the LFU eviction algorithm,The key's memory size,The key's type,B,Full Stack MERN,Caching and Performance Optimization,68
FS_2294,"In a high-concurrency MERN API, which pattern avoids thundering herd on cache expiry?",Single-thread event loop,Probabilistic early expiration or locking with a short TTL to rebuild the cache,Disabling caching,Using a separate process for cache warming,B,Full Stack MERN,Caching and Performance Optimization,66
FS_2295,What does the `$graphLookup` aggregation stage in MongoDB perform?,Text search,"Recursive graph traversal (e.g., organizational hierarchy or social graph)",Geospatial lookup,Full collection scan,B,Full Stack MERN,Caching and Performance Optimization,65
FS_2296,Which Redis command checks the remaining TTL (in milliseconds) of a key?,TTL key,PTTL key,EXPIRY key,MTTL key,B,Full Stack MERN,Caching and Performance Optimization,52
FS_2297,What is `cache coherence` in a multi-tier caching system?,All caches being the same size,Ensuring all cache tiers reflect the same current value of data to avoid stale reads,Synchronizing cache writes with each other,Using the same Redis version across tiers,B,Full Stack MERN,Caching and Performance Optimization,70
FS_2298,Which Node.js module allows sharing Redis connections across routes without creating a new connection per request?,Creating a connection in each route handler,Exporting a singleton Redis client module created once at application startup,Using a connection factory,Using http.createServer,B,Full Stack MERN,Caching and Performance Optimization,54
FS_2299,What is the purpose of MongoDB's `$merge` aggregation stage?,Merging two schemas,Writing aggregation results into an existing or new collection (upsert behavior),Merging documents by _id,Combining two pipelines,B,Full Stack MERN,Caching and Performance Optimization,55
FS_2300,"In Redis Sentinel, what role does a Sentinel play?",Storing data,"Monitoring master and replicas, performing automatic failover when the master is unreachable",Load balancing client connections,Sharding keys across nodes,B,Full Stack MERN,Caching and Performance Optimization,57
FS_2301,"Which MongoDB feature should be used when a field's cardinality is too high for efficient indexing (e.g., free-text user notes)?",Standard B-tree index,Full-text search index or Atlas Search instead of standard index,Sparse index,Compound index on all fields,B,Full Stack MERN,Caching and Performance Optimization,65
FS_2302,What does `BF.ADD` and `BF.EXISTS` in Redis (via RedisBloom module) implement?,A sorted set operation,A Bloom filter for probabilistic set membership testing (zero false negatives),A bitfield operation,A hyperloglog operation,B,Full Stack MERN,Caching and Performance Optimization,67
FS_2303,"In MongoDB aggregation, what is the purpose of `$densify` stage?",Adding documents for missing field values or time series gaps,Removing duplicate documents,Compressing document fields,Converting arrays to objects,A,Full Stack MERN,Caching and Performance Optimization,60
FS_2304,What does Redis `BITCOUNT key` command do?,Counts the number of keys in a set,Counts the number of set bits (1s) in a string value (useful for bit-flag tracking),Returns the byte length of a string,Counts subscribers,B,Full Stack MERN,Caching and Performance Optimization,70
FS_2305,Which approach efficiently counts approximate unique visitors per day in Redis without storing all user IDs?,Store all user IDs in a Set,Use HyperLogLog (PFADD/PFCOUNT) for approximate cardinality estimation,Use INCR per user,Use a sorted set with scores,B,Full Stack MERN,Caching and Performance Optimization,59
FS_2306,"In a race condition scenario for flash sales, which atomic Redis operation sequence ensures exactly N items are sold?","GET inventory; if > 0, SET inventory-1","DECRBY inventory 1 + check the returned value; if < 0, INCR and reject",SET inventory NX,WATCH + MULTI/EXEC with GET/SET,B,Full Stack MERN,Caching and Performance Optimization,66
FS_2307,What does MongoDB's `$setWindowFields` aggregation stage enable?,Setting default field values,"Running window functions (e.g., running totals, moving averages) over ordered document sets",Restricting field visibility,Joining with a fixed window of records,B,Full Stack MERN,Caching and Performance Optimization,74
FS_2308,"In Redis, `GEORADIUSBYMEMBER` is used for which use case?",Sorting leaderboard scores,"Finding members of a geo-sorted set within a radius of another member (e.g., nearby users)",Pub/sub to geographic regions,Expiring geo keys,B,Full Stack MERN,Caching and Performance Optimization,53
FS_2309,What is the performance benefit of using `projection` in a MongoDB `find` or aggregation query?,Enabling geospatial queries,Reducing the amount of data transferred from MongoDB by returning only required fields,Creating indexes on-the-fly,Enabling sharding,B,Full Stack MERN,Caching and Performance Optimization,72
FS_2310,Which Node.js stream-based approach processes a large MongoDB collection without loading all documents into memory?,Model.find().toArray(),Model.find().cursor() (Mongoose cursor with async iteration),Model.aggregate().toArray(),Model.lean().all(),B,Full Stack MERN,Caching and Performance Optimization,59
FS_2311,What is `Redis Keyspace Notifications` used for?,Setting key TTLs,"Subscribing to events when keys expire, are modified, or deleted",Pub/Sub for key patterns,Monitoring Redis memory,B,Full Stack MERN,Caching and Performance Optimization,58
FS_2312,Which MongoDB index property should be set to only index documents where a field exists (reducing index size)?,Unique index,Sparse index (indexes only documents where the indexed field exists),TTL index,Compound index,B,Full Stack MERN,Caching and Performance Optimization,73
FS_2313,"In Redis, which Lua scripting approach ensures a read-modify-write operation is atomic?",MULTI/EXEC alone,EVAL with a Lua script that runs atomically on the Redis server,Pipelining,WATCH+MULTI+EXEC only,B,Full Stack MERN,Caching and Performance Optimization,57
FS_2314,"What does `mongoose.set('debug', true)` reveal in development?",Mongoose version,All MongoDB queries and their execution details sent by Mongoose,Connection pool stats,Schema validation errors,B,Full Stack MERN,Caching and Performance Optimization,67
FS_2315,Which caching pattern invalidates a cache entry by tagging it with related resource tags and purging all tagged entries on update?,Key-based invalidation,Tag-based cache invalidation,TTL-based invalidation,Event-driven invalidation,B,Full Stack MERN,Caching and Performance Optimization,55
FS_2316,"In MongoDB, which operation should be preferred over multiple find-then-update calls to atomically find and update a single document?",findOne + update,findOneAndUpdate (atomic find-and-modify),updateMany,bulkWrite,B,Full Stack MERN,Caching and Performance Optimization,57
