question_id,question,option_a,option_b,option_c,option_d,correct_answer,domain,topic,difficulty_level
DA_2433,Which scenario benefits most from a filtered index?,Table with frequent updates,Queries targeting a small subset of rows,Tables with no WHERE clauses,Cross joins on large datasets,B,Data Analytics,SQL Performance Optimization,10
DA_2434,What is the main advantage of a materialized view over a standard view?,Stores precomputed results for faster retrieval,Requires less storage,Updates automatically without refresh,Eliminates indexing needs,A,Data Analytics,SQL Performance Optimization,10
DA_2435,Which factor most influences cardinality estimation accuracy?,Database size,Quality of statistics,Number of users,Server memory,B,Data Analytics,SQL Performance Optimization,10
DA_2436,What is the purpose of LEAD() in SQL window functions?,Access a previous row value,Access a subsequent row value,Rank records within partitions,Create running totals,B,Data Analytics,SQL Performance Optimization,10
DA_2437,Which execution plan warning commonly indicates memory pressure during sorting?,Missing Index,Spill to TempDB,Implicit Conversion,Parameter Sniffing,B,Data Analytics,SQL Performance Optimization,10
DA_2438,What is the benefit of predicate pushdown in distributed query engines?,Increases network traffic,Reduces data transferred between nodes,Creates additional partitions,Forces parallelism,B,Data Analytics,SQL Performance Optimization,10
DA_2439,Which ranking function assigns unique sequential numbers regardless of ties?,RANK,DENSE_RANK,ROW_NUMBER,NTILE,C,Data Analytics,SQL Performance Optimization,10
DA_2440,Why might a query use an Index Scan instead of an Index Seek?,Optimizer bug,Large percentage of rows requested,Corrupted statistics,Primary key missing,B,Data Analytics,SQL Performance Optimization,10
DA_2441,What does DENSE_RANK do differently from RANK?,Skips duplicates entirely,Does not leave gaps after ties,Returns only unique values,Uses partitions only,B,Data Analytics,SQL Performance Optimization,10
DA_2442,Which indexing strategy is best for queries filtering on multiple columns together?,Single-column indexes,Composite index,Filtered index only,Heap table,B,Data Analytics,SQL Performance Optimization,10
DA_2443,What is partition elimination?,Removing partitions permanently,Reading only relevant partitions during query execution,Compressing partitions,Combining partitions automatically,B,Data Analytics,SQL Performance Optimization,10
DA_2444,Which SQL feature is most useful for hierarchical data traversal?,Aggregate functions,Recursive CTEs,Views,Partitioning,B,Data Analytics,SQL Performance Optimization,10
DA_2445,What is a common drawback of excessive partitioning?,Simpler maintenance,Increased management overhead,Automatic performance gains,Reduced metadata,B,Data Analytics,SQL Performance Optimization,10
DA_2446,Which window function is commonly used to compare current and previous row values?,ROW_NUMBER,LAG,NTILE,RANK,B,Data Analytics,SQL Performance Optimization,10
DA_2447,What is the main purpose of query plan caching?,Store result sets permanently,Avoid recompiling frequently executed queries,Replace indexes,Improve data compression,B,Data Analytics,SQL Performance Optimization,10
DA_2448,Which join optimization technique reduces rows before joining?,Cartesian product,Early filtering,Full scan forcing,Cross apply removal,B,Data Analytics,SQL Performance Optimization,10
DA_2449,What does NTILE(4) do?,Returns top 4 rows,Divides rows into four groups,Creates four partitions,Returns quartile averages,B,Data Analytics,SQL Performance Optimization,10
DA_2450,Which execution plan operator usually indicates aggregation work?,Compute Scalar,Stream Aggregate,Sort,Filter,B,Data Analytics,SQL Performance Optimization,10
DA_2451,"In an A/B test,what is the primary purpose of randomization?",Reduce storage costs,Balance known and unknown confounding factors,Increase conversion rates,Eliminate sampling errors,B,Data Analytics,"Advanced Analytics and Experimentation,",10
DA_2452,What does statistical power represent?,Probability of Type I error,Probability of detecting a true effect,Confidence interval width,Sample variance,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2453,A confidence interval that excludes zero for a treatment effect generally suggests what?,No measurable impact,Statistical significance at the corresponding level,Insufficient sample size,Presence of bias,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2454,Which factor increases required sample size in experiments?,Larger effect size,Higher variance in outcomes,Lower confidence level,Stronger treatment effect,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2455,What is the main risk of peeking at experiment results too frequently?,Improved accuracy,Inflated false positive rate,Reduced sample size,Higher statistical power,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2456,Which concept distinguishes causation from correlation?,Sample size,Controlled experimentation,Data visualization,Forecasting accuracy,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2457,What is incrementality testing designed to measure?,Database growth,Additional impact directly caused by an intervention,Revenue forecasts,Sampling error,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2458,"In forecasting,what does seasonality represent?",Random fluctuations,Recurring patterns at fixed intervals,Long-term trend,Structural breaks,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2459,Which metric is commonly used to evaluate forecast accuracy?,ROC-AUC,MAPE,Precision,Lift,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2460,What is a confounding variable?,A variable that influences both treatment and outcome,A missing value,A dependent variable,A sampling frame,A,Data Analytics,Advanced Analytics and Experimentation,10
DA_2461,Which experimental design tests multiple factors simultaneously?,Simple A/B test,Multivariate experiment,Cohort analysis,Time series decomposition,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2462,What is uplift modeling primarily used for?,Predict customer age,Estimate incremental impact of an action,Reduce dimensionality,Optimize indexes,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2463,Why are holdout groups important in experimentation?,Increase conversion rates,Provide a baseline for comparison,Reduce storage requirements,Improve indexing,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2464,What does a p-value measure?,Probability the null hypothesis is true,Probability of observing data as extreme as observed under the null hypothesis,Effect size magnitude,Forecast uncertainty,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2465,Which scenario is most vulnerable to selection bias?,Random assignment,Self-selected participants,Stratified sampling,Cluster sampling,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2466,What is the purpose of sensitivity analysis?,Measure query performance,Assess how outcomes change when assumptions vary,Calculate confidence intervals,Create partitions,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2467,Which forecasting component captures long-term direction?,Noise,Trend,Seasonality,Cycle,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2468,What is a structural break in time series data?,Missing observations,A fundamental change in the underlying process generating the data,Weekly seasonality,A lagged effect,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2469,Why is effect size important alongside p-values?,Measures practical significance,Determines sample size automatically,Eliminates bias,Calculates confidence intervals,A,Data Analytics,Advanced Analytics and Experimentation,10
DA_2470,What is the main objective of causal inference?,Find correlations,Determine cause-and-effect relationships,Improve visualization quality,Optimize SQL queries,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2471,Which approach helps reduce confounding in observational studies?,Ignoring covariates,Matching similar subjects,Reducing sample size,Increasing significance level,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2472,What does forecast bias indicate?,Consistent over- or under-prediction,Random forecasting error,Model complexity,Seasonal variation,A,Data Analytics,Advanced Analytics and Experimentation,10
DA_2473,Which experiment metric directly reflects business impact?,Page load time,Incremental revenue,Sample variance,p-value only,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2474,Why is stratified randomization used in experiments?,Reduce storage,Ensure balanced representation across key subgroups,Create larger samples,Increase variance,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2475,What is the primary purpose of scenario analysis?,Evaluate outcomes under different assumptions,Increase sample size,Normalize variables,Improve indexing,A,Data Analytics,Advanced Analytics and Experimentation,10
DA_2476,Which forecasting model component captures repeating holiday effects?,Trend,Seasonality,Noise,Residuals,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2477,What does confidence interval width primarily depend on?,Sample size and variability,Database size,Number of features,Query execution plan,A,Data Analytics,Advanced Analytics and Experimentation,10
DA_2478,Why are placebo groups useful in experimentation?,Reduce storage costs,Control for behavioral effects unrelated to treatment,Increase revenue,Improve segmentation,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2479,What is the purpose of multiple comparison correction?,Increase power,Control false positive inflation when testing many hypotheses,Reduce confidence levels,Increase sample size,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2480,Which metric measures average absolute forecasting error as a percentage?,RMSE,MAPE,RÂ²,Lift,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2481,What is the primary benefit of Bayesian experimentation compared to frequentist testing?,Requires no data collection,Provides probability distributions for treatment effects,Eliminates uncertainty,Guarantees significance,B,Data Analytics,Advanced Analytics and Experimentation,10
DA_2482,Which forecasting metric penalizes large errors more heavily because errors are squared?,MAPE,MAE,RMSE,Median Error,C,Data Analytics,Advanced Analytics and Experimentation,10
DA_2483,What is regression to the mean in experimentation?,A forecasting algorithm,The tendency of extreme observations to move closer to the average over time,A statistical test,A type of seasonality,B,Data Analytics,Advanced Analytics and Experimentation,10
